compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 38, time: 162.218 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 38, time: 176.207 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 39, time: 158.62 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 39, time: 193.2 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 40, time: 167.226 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 40, time: 171.339 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 41, time: 169.203 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 41, time: 169.274 ms
compressionLevels: 1, compressionBlockCols: 1, compressionBlockRows: 42, time: 159.505 ms
compressionLevels: 1, compressionBlockCols: 2, compressionBlockRows: 42, time: 167.156 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 1, time: 170.796 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 1, time: 195.104 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 2, time: 51.0149 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 2, time: 148.871 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 3, time: 41.4131 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 3, time: 174.417 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 4, time: 50.2129 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 4, time: 153.235 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 5, time: 54.563 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 5, time: 157.215 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 6, time: 56.6011 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 6, time: 179.59 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 7, time: 59.4329 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 7, time: 165.596 ms
compressionLevels: 2, compressionBlockCols: 1, compressionBlockRows: 8, time: 61.561 ms
compressionLevels: 2, compressionBlockCols: 2, compressionBlockRows: 8, time: 171.073 ms
